x, v, u
0.81982, 1.79808, 0.179942
0.820821, 1.78815, 0.178944
0.821822, 1.77822, 0.177946
0.822823, 1.76829, 0.176948
0.823824, 1.75835, 0.175949
0.824825, 1.74842, 0.174951
0.825826, 1.73849, 0.173953
0.826827, 1.72856, 0.172954
0.827828, 1.71862, 0.171956
0.828829, 1.70869, 0.170957
0.82983, 1.69876, 0.169959
0.830831, 1.68882, 0.16896
0.831832, 1.67889, 0.167962
0.832833, 1.66896, 0.166963
0.833834, 1.65902, 0.165965
0.834835, 1.64909, 0.164966
0.835836, 1.63916, 0.163968
0.836837, 1.62923, 0.162969
0.837838, 1.61929, 0.16197
0.838839, 1.60936, 0.160972
0.83984, 1.59943, 0.159973
0.840841, 1.58949, 0.158974
0.841842, 1.57956, 0.157976
0.842843, 1.56963, 0.156977
0.843844, 1.55969, 0.155978
0.844845, 1.54976, 0.154979
0.845846, 1.53983, 0.15398
0.846847, 1.52989, 0.152982
0.847848, 1.51996, 0.151983
0.848849, 1.51003, 0.150984
0.84985, 1.50009, 0.149985
0.850851, 1.49016, 0.148986
0.851852, 1.48023, 0.147987
0.852853, 1.47029, 0.146988
0.853854, 1.46036, 0.145989
0.854855, 1.45043, 0.14499
0.855856, 1.44049, 0.143991
0.856857, 1.43056, 0.142992
0.857858, 1.42063, 0.141993
0.858859, 1.41069, 0.140994
0.85986, 1.40076, 0.139995
0.860861, 1.39082, 0.138996
0.861862, 1.38089, 0.137997
0.862863, 1.37096, 0.136997
0.863864, 1.36102, 0.135998
0.864865, 1.35109, 0.134999
0.865866, 1.34116, 0.134
0.866867, 1.33122, 0.133001
0.867868, 1.32129, 0.132001
0.868869, 1.31135, 0.131002
0.86987, 1.30142, 0.130003
0.870871, 1.29149, 0.129004
0.871872, 1.28155, 0.128004
0.872873, 1.27162, 0.127005
0.873874, 1.26169, 0.126006
0.874875, 1.25175, 0.125006
0.875876, 1.24182, 0.124007
0.876877, 1.23188, 0.123007
0.877878, 1.22195, 0.122008
0.878879, 1.21202, 0.121009
0.87988, 1.20208, 0.120009
0.880881, 1.19215, 0.11901
0.881882, 1.18221, 0.11801
0.882883, 1.17228, 0.117011
0.883884, 1.16235, 0.116011
0.884885, 1.15241, 0.115012
0.885886, 1.14248, 0.114012
0.886887, 1.13254, 0.113013
0.887888, 1.12261, 0.112013
0.888889, 1.11268, 0.111014
0.88989, 1.10274, 0.110014
0.890891, 1.09281, 0.109014
0.891892, 1.08287, 0.108015
0.892893, 1.07294, 0.107015
0.893894, 1.06301, 0.106016
0.894895, 1.05307, 0.105016
0.895896, 1.04314, 0.104016
0.896897, 1.0332, 0.103017
0.897898, 1.02327, 0.102017
0.898899, 1.01334, 0.101017
0.8999, 1.0034, 0.100017
0.900901, 0.993467, 0.0990177
0.901902, 0.983533, 0.098018
0.902903, 0.973598, 0.0970182
0.903904, 0.963664, 0.0960184
0.904905, 0.95373, 0.0950187
0.905906, 0.943796, 0.0940189
0.906907, 0.933861, 0.0930191
0.907908, 0.923927, 0.0920193
0.908909, 0.913993, 0.0910195
0.90991, 0.904058, 0.0900196
0.910911, 0.894124, 0.0890198
0.911912, 0.88419, 0.0880199
0.912913, 0.874255, 0.0870201
0.913914, 0.864321, 0.0860202
0.914915, 0.854387, 0.0850203
0.915916, 0.844452, 0.0840204
0.916917, 0.834518, 0.0830205
0.917918, 0.824583, 0.0820206
0.918919, 0.814649, 0.0810207
0.91992, 0.804715, 0.0800207
0.920921, 0.79478, 0.0790208
0.921922, 0.784846, 0.0780208
0.922923, 0.774911, 0.0770208
0.923924, 0.764977, 0.0760209
0.924925, 0.755042, 0.0750209
0.925926, 0.745108, 0.0740209
0.926927, 0.735173, 0.0730209
0.927928, 0.725239, 0.0720209
0.928929, 0.715304, 0.0710208
0.92993, 0.70537, 0.0700208
0.930931, 0.695435, 0.0690208
0.931932, 0.685501, 0.0680207
0.932933, 0.675566, 0.0670206
0.933934, 0.665632, 0.0660206
0.934935, 0.655697, 0.0650205
0.935936, 0.645763, 0.0640204
0.936937, 0.635828, 0.0630203
0.937938, 0.625893, 0.0620202
0.938939, 0.615959, 0.0610201
0.93994, 0.606024, 0.06002
0.940941, 0.59609, 0.0590198
0.941942, 0.586155, 0.0580197
0.942943, 0.57622, 0.0570195
0.943944, 0.566286, 0.0560194
0.944945, 0.556351, 0.0550192
0.945946, 0.546416, 0.0540191
0.946947, 0.536482, 0.0530189
0.947948, 0.526547, 0.0520187
0.948949, 0.516612, 0.0510185
0.94995, 0.506678, 0.0500183
0.950951, 0.496743, 0.0490181
0.951952, 0.486808, 0.0480179
0.952953, 0.476874, 0.0470176
0.953954, 0.466939, 0.0460174
0.954955, 0.457004, 0.0450172
0.955956, 0.447069, 0.0440169
0.956957, 0.437135, 0.0430167
0.957958, 0.4272, 0.0420164
0.958959, 0.417265, 0.0410161
0.95996, 0.40733, 0.0400159
0.960961, 0.397396, 0.0390156
0.961962, 0.387461, 0.0380153
0.962963, 0.377526, 0.037015
0.963964, 0.367591, 0.0360147
0.964965, 0.357656, 0.0350144
0.965966, 0.347722, 0.0340141
0.966967, 0.337787, 0.0330138
0.967968, 0.327852, 0.0320134
0.968969, 0.317917, 0.0310131
0.96997, 0.307982, 0.0300128
0.970971, 0.298048, 0.0290124
0.971972, 0.288113, 0.0280121
0.972973, 0.278178, 0.0270117
0.973974, 0.268243, 0.0260113
0.974975, 0.258308, 0.025011
0.975976, 0.248373, 0.0240106
0.976977, 0.238438, 0.0230102
0.977978, 0.228504, 0.0220098
0.978979, 0.218569, 0.0210094
0.97998, 0.208634, 0.020009
0.980981, 0.198699, 0.0190086
0.981982, 0.188764, 0.0180082
0.982983, 0.178829, 0.0170078
0.983984, 0.168894, 0.0160074
0.984985, 0.158959, 0.015007
0.985986, 0.149024, 0.0140065
0.986987, 0.139089, 0.0130061
0.987988, 0.129155, 0.0120057
0.988989, 0.11922, 0.0110052
0.98999, 0.109285, 0.0100048
0.990991, 0.0993497, 0.00900432
0.991992, 0.0894147, 0.00800386
0.992993, 0.0794798, 0.00700339
0.993994, 0.0695448, 0.00600292
0.994995, 0.0596099, 0.00500245
0.995996, 0.0496749, 0.00400197
0.996997, 0.0397399, 0.00300148
0.997998, 0.029805, 0.00200099
0.998999, 0.01987, 0.0010005
1, 0.00993499, 5.88857e-018
