t, rx, ry, rz
1.9326581, -1.2519704, -0.4519742, 0
1.9353956, -1.2475892, -0.46614331, 0
1.938133, -1.2430509, -0.48025571, 0
1.9408705, -1.2383564, -0.49430973, 0
1.943608, -1.2335065, -0.50830372, 0
1.9463455, -1.228502, -0.52223602, 0
1.9490829, -1.2233439, -0.53610499, 0
1.9518204, -1.218033, -0.54990901, 0
1.9545579, -1.2125702, -0.56364647, 0
1.9572954, -1.2069564, -0.57731577, 0
