rx , ry , rz
-0.843334 , -0.546343 , 0
-0.834026 , -0.560669 , 0
-0.824475 , -0.574832 , 0
-0.814685 , -0.588829 , 0
-0.804659 , -0.602654 , 0
-0.794399 , -0.616305 , 0
-0.783909 , -0.629777 , 0
-0.773192 , -0.643066 , 0
-0.76225 , -0.656169 , 0
-0.751088 , -0.669082 , 0
-0.739709 , -0.681801 , 0
-0.728115 , -0.694323 , 0
-0.71631 , -0.706644 , 0
-0.704299 , -0.718761 , 0
-0.692083 , -0.730669 , 0
-0.679668 , -0.742367 , 0
-0.667056 , -0.75385 , 0
-0.654251 , -0.765115 , 0
-0.641258 , -0.776159 , 0
-0.628079 , -0.786979 , 0
-0.614719 , -0.797571 , 0
-0.601181 , -0.807934 , 0
-0.58747 , -0.818063 , 0
-0.57359 , -0.827956 , 0
-0.559544 , -0.837611 , 0
-0.545336 , -0.847024 , 0
-0.530972 , -0.856193 , 0
-0.516454 , -0.865115 , 0
-0.501788 , -0.873788 , 0
-0.486977 , -0.882209 , 0
-0.472026 , -0.890376 , 0
-0.456939 , -0.898286 , 0
-0.44172 , -0.905938 , 0
-0.426375 , -0.913329 , 0
-0.410906 , -0.920458 , 0
-0.395319 , -0.927321 , 0
-0.379619 , -0.933918 , 0
-0.363809 , -0.940246 , 0
-0.347895 , -0.946304 , 0
-0.331881 , -0.952089 , 0
-0.315771 , -0.957601 , 0
-0.29957 , -0.962838 , 0
-0.283284 , -0.967798 , 0
-0.266916 , -0.972479 , 0
-0.250471 , -0.976881 , 0
-0.233954 , -0.981003 , 0
-0.21737 , -0.984843 , 0
-0.200724 , -0.988399 , 0
-0.18402 , -0.991672 , 0
-0.167263 , -0.99466 , 0
-0.150458 , -0.997362 , 0
-0.13361 , -0.999778 , 0
-0.116724 , -1.00191 , 0
-0.0998036 , -1.00375 , 0
-0.0828549 , -1.0053 , 0
-0.0658824 , -1.00656 , 0
-0.048891 , -1.00754 , 0
-0.0318856 , -1.00823 , 0
-0.014871 , -1.00862 , 0
0.00214785 , -1.00873 , 0
0.0191661 , -1.00855 , 0
0.0361788 , -1.00807 , 0
0.0531812 , -1.00731 , 0
0.0701683 , -1.00626 , 0
0.0871352 , -1.00492 , 0
0.104077 , -1.00329 , 0
0.120989 , -1.00137 , 0
0.137866 , -0.999169 , 0
0.154704 , -0.996678 , 0
0.171497 , -0.9939 , 0
0.188241 , -0.990837 , 0
0.204931 , -0.987489 , 0
0.221562 , -0.983858 , 0
0.23813 , -0.979943 , 0
0.254629 , -0.975748 , 0
0.271054 , -0.971271 , 0
0.287402 , -0.966516 , 0
0.303667 , -0.961483 , 0
0.319845 , -0.956173 , 0
0.335931 , -0.950589 , 0
0.351921 , -0.944731 , 0
0.367809 , -0.938601 , 0
0.383591 , -0.932201 , 0
0.399263 , -0.925533 , 0
0.41482 , -0.918599 , 0
0.430258 , -0.911401 , 0
0.445572 , -0.90394 , 0
0.460757 , -0.896218 , 0
0.47581 , -0.888239 , 0
0.490726 , -0.880004 , 0
0.5055 , -0.871515 , 0
0.520129 , -0.862775 , 0
0.534608 , -0.853786 , 0
0.548932 , -0.844552 , 0
0.563099 , -0.835073 , 0
0.577103 , -0.825354 , 0
0.59094 , -0.815397 , 0
0.604607 , -0.805204 , 0
0.618099 , -0.794779 , 0
0.631413 , -0.784125 , 0
0.644545 , -0.773244 , 0
0.65749 , -0.762139 , 0
0.670245 , -0.750815 , 0
0.682807 , -0.739273 , 0
0.695171 , -0.727517 , 0
0.707334 , -0.715551 , 0
0.719292 , -0.703379 , 0
0.731043 , -0.691002 , 0
0.742581 , -0.678425 , 0
0.753905 , -0.665652 , 0
0.76501 , -0.652686 , 0
0.775893 , -0.639531 , 0
0.786551 , -0.626191 , 0
0.796982 , -0.612669 , 0
0.807181 , -0.598969 , 0
0.817145 , -0.585095 , 0
0.826873 , -0.571052 , 0
0.83636 , -0.556842 , 0
0.845605 , -0.542471 , 0
0.854604 , -0.527942 , 0
0.863354 , -0.51326 , 0
0.871853 , -0.498428 , 0
0.880098 , -0.483452 , 0
0.888088 , -0.468334 , 0
0.895818 , -0.453081 , 0
0.903288 , -0.437695 , 0
0.910494 , -0.422181 , 0
0.917435 , -0.406545 , 0
0.924109 , -0.39079 , 0
0.930512 , -0.374921 , 0
0.936645 , -0.358943 , 0
0.942503 , -0.34286 , 0
0.948086 , -0.326676 , 0
0.953393 , -0.310397 , 0
0.95842 , -0.294028 , 0
0.963167 , -0.277572 , 0
0.967632 , -0.261035 , 0
0.971814 , -0.244422 , 0
0.975712 , -0.227737 , 0
0.979323 , -0.210986 , 0
0.982648 , -0.194172 , 0
0.985684 , -0.177302 , 0
0.988431 , -0.160379 , 0
0.990888 , -0.14341 , 0
0.993054 , -0.126398 , 0
0.994928 , -0.10935 , 0
0.99651 , -0.0922689 , 0
0.997799 , -0.0751609 , 0
0.998794 , -0.0580309 , 0
0.999495 , -0.0408837 , 0
0.999902 , -0.0237245 , 0
1.00001 , -0.00655834 , 0
0.999833 , 0.0106098 , 0
0.999356 , 0.0277747 , 0
0.998584 , 0.0449315 , 0
0.997518 , 0.0620751 , 0
0.996157 , 0.0792003 , 0
0.994502 , 0.0963021 , 0
0.992554 , 0.113375 , 0
0.990311 , 0.130415 , 0
0.987776 , 0.147417 , 0
0.984949 , 0.164374 , 0
0.98183 , 0.181283 , 0
0.978421 , 0.198139 , 0
0.974721 , 0.214935 , 0
0.970733 , 0.231668 , 0
0.966457 , 0.248332 , 0
0.961894 , 0.264923 , 0
0.957046 , 0.281435 , 0
0.951914 , 0.297864 , 0
0.946499 , 0.314203 , 0
0.940803 , 0.33045 , 0
0.934827 , 0.346598 , 0
0.928573 , 0.362644 , 0
0.922043 , 0.378581 , 0
0.915238 , 0.394406 , 0
0.908161 , 0.410113 , 0
0.900814 , 0.425699 , 0
0.893198 , 0.441157 , 0
0.885316 , 0.456484 , 0
0.87717 , 0.471674 , 0
0.868762 , 0.486724 , 0
0.860095 , 0.501629 , 0
0.851171 , 0.516384 , 0
0.841992 , 0.530985 , 0
0.832563 , 0.545427 , 0
0.822884 , 0.559706 , 0
0.812959 , 0.573818 , 0
0.802792 , 0.587758 , 0
0.792384 , 0.601522 , 0
0.781738 , 0.615106 , 0
0.770859 , 0.628506 , 0
0.759749 , 0.641718 , 0
0.748411 , 0.654737 , 0
0.736849 , 0.66756 , 0
0.725066 , 0.680183 , 0
0.713066 , 0.692602 , 0
0.700851 , 0.704814 , 0
0.688426 , 0.716813 , 0
0.675795 , 0.728598 , 0
0.66296 , 0.740164 , 0
0.649927 , 0.751507 , 0
0.636698 , 0.762624 , 0
0.623278 , 0.773513 , 0
0.60967 , 0.784169 , 0
0.595879 , 0.794589 , 0
0.581909 , 0.804769 , 0
0.567764 , 0.814708 , 0
0.553448 , 0.824402 , 0
0.538965 , 0.833847 , 0
0.52432 , 0.843042 , 0
0.509517 , 0.851982 , 0
0.49456 , 0.860666 , 0
0.479455 , 0.86909 , 0
0.464205 , 0.877253 , 0
0.448815 , 0.885151 , 0
0.43329 , 0.892782 , 0
0.417634 , 0.900144 , 0
0.401852 , 0.907235 , 0
0.385949 , 0.914051 , 0
0.369929 , 0.920592 , 0
0.353798 , 0.926856 , 0
0.33756 , 0.932839 , 0
0.32122 , 0.938541 , 0
0.304783 , 0.943959 , 0
0.288255 , 0.949093 , 0
0.271639 , 0.95394 , 0
0.254941 , 0.958499 , 0
0.238166 , 0.962768 , 0
0.221319 , 0.966746 , 0
0.204405 , 0.970432 , 0
0.18743 , 0.973825 , 0
0.170397 , 0.976924 , 0
0.153314 , 0.979728 , 0
0.136184 , 0.982235 , 0
0.119013 , 0.984446 , 0
0.101805 , 0.986359 , 0
0.0845675 , 0.987974 , 0
0.0673041 , 0.98929 , 0
0.0500203 , 0.990308 , 0
0.0327213 , 0.991025 , 0
0.0154125 , 0.991444 , 0
-0.00190099 , 0.991562 , 0
-0.0192139 , 0.991381 , 0
-0.036521 , 0.9909 , 0
-0.0538171 , 0.99012 , 0
-0.0710969 , 0.98904 , 0
-0.0883552 , 0.987662 , 0
-0.105587 , 0.985984 , 0
-0.122786 , 0.984009 , 0
-0.139949 , 0.981737 , 0
-0.157069 , 0.979167 , 0
-0.174142 , 0.976302 , 0
-0.191162 , 0.973142 , 0
-0.208125 , 0.969688 , 0
-0.225024 , 0.965941 , 0
-0.241856 , 0.961902 , 0
-0.258614 , 0.957572 , 0
-0.275295 , 0.952954 , 0
-0.291892 , 0.948047 , 0
-0.308401 , 0.942855 , 0
-0.324817 , 0.937377 , 0
-0.341135 , 0.931617 , 0
-0.35735 , 0.925576 , 0
-0.373458 , 0.919255 , 0
-0.389452 , 0.912657 , 0
-0.405329 , 0.905784 , 0
-0.421084 , 0.898637 , 0
-0.436712 , 0.89122 , 0
-0.452208 , 0.883533 , 0
-0.467568 , 0.875581 , 0
-0.482787 , 0.867365 , 0
-0.497861 , 0.858887 , 0
-0.512784 , 0.850151 , 0
-0.527554 , 0.841158 , 0
-0.542164 , 0.831913 , 0
-0.556611 , 0.822417 , 0
-0.570891 , 0.812673 , 0
-0.584999 , 0.802685 , 0
-0.598931 , 0.792456 , 0
-0.612682 , 0.781988 , 0
-0.62625 , 0.771285 , 0
-0.63963 , 0.760351 , 0
-0.652817 , 0.749187 , 0
-0.665808 , 0.737799 , 0
-0.678599 , 0.72619 , 0
-0.691187 , 0.714362 , 0
-0.703567 , 0.70232 , 0
-0.715736 , 0.690068 , 0
-0.727691 , 0.677608 , 0
-0.739427 , 0.664946 , 0
-0.750942 , 0.652084 , 0
-0.762232 , 0.639026 , 0
-0.773294 , 0.625778 , 0
-0.784124 , 0.612342 , 0
-0.794719 , 0.598723 , 0
-0.805077 , 0.584924 , 0
-0.815193 , 0.570951 , 0
-0.825067 , 0.556807 , 0
-0.834693 , 0.542496 , 0
-0.84407 , 0.528024 , 0
-0.853196 , 0.513394 , 0
-0.862066 , 0.49861 , 0
-0.870679 , 0.483678 , 0
-0.879033 , 0.468602 , 0
-0.887124 , 0.453386 , 0
-0.894951 , 0.438034 , 0
-0.902512 , 0.422553 , 0
-0.909804 , 0.406945 , 0
-0.916824 , 0.391216 , 0
-0.923573 , 0.375371 , 0
-0.930046 , 0.359414 , 0
-0.936243 , 0.343351 , 0
-0.942161 , 0.327185 , 0
-0.9478 , 0.310922 , 0
-0.953157 , 0.294567 , 0
-0.958232 , 0.278124 , 0
-0.963022 , 0.261599 , 0
-0.967526 , 0.244996 , 0
-0.971744 , 0.228321 , 0
-0.975674 , 0.211578 , 0
-0.979315 , 0.194772 , 0
-0.982665 , 0.177909 , 0
-0.985726 , 0.160993 , 0
-0.988494 , 0.144029 , 0
-0.99097 , 0.127023 , 0
-0.993154 , 0.10998 , 0
-0.995044 , 0.0929033 , 0
-0.99664 , 0.0757997 , 0
-0.997942 , 0.0586736 , 0
-0.99895 , 0.0415303 , 0
-0.999663 , 0.0243747 , 0
-1.00008 , 0.00721197 , 0
-1.00021 , -0.00995291 , 0
-1.00003 , -0.0271149 , 0
-0.999569 , -0.0442688 , 0
-0.99881 , -0.0614098 , 0
-0.997757 , -0.0785327 , 0
-0.996411 , -0.0956325 , 0
-0.994772 , -0.112704 , 0
-0.992841 , -0.129743 , 0
-0.990618 , -0.146743 , 0
-0.988105 , -0.163701 , 0
-0.985301 , -0.18061 , 0
-0.982209 , -0.197467 , 0
-0.978829 , -0.214265 , 0
-0.975163 , -0.231001 , 0
-0.97121 , -0.247669 , 0
-0.966974 , -0.264265 , 0
-0.962454 , -0.280783 , 0
-0.957653 , -0.29722 , 0
-0.952573 , -0.313569 , 0
-0.947213 , -0.329827 , 0
-0.941578 , -0.345988 , 0
-0.935667 , -0.362049 , 0
-0.929483 , -0.378003 , 0
-0.923028 , -0.393848 , 0
-0.916304 , -0.409577 , 0
-0.909313 , -0.425188 , 0
-0.902057 , -0.440674 , 0
-0.894538 , -0.456032 , 0
-0.886758 , -0.471257 , 0
-0.878721 , -0.486345 , 0
-0.870428 , -0.501292 , 0
-0.861882 , -0.516093 , 0
-0.853085 , -0.530744 , 0
-0.84404 , -0.54524 , 0
-0.834751 , -0.559578 , 0
-0.825219 , -0.573754 , 0
-0.815447 , -0.587763 , 0
-0.805439 , -0.601602 , 0
-0.795197 , -0.615266 , 0
-0.784724 , -0.628752 , 0
-0.774024 , -0.642055 , 0
-0.7631 , -0.655173 , 0
-0.751955 , -0.6681 , 0
-0.740592 , -0.680834 , 0
-0.729014 , -0.693372 , 0
-0.717226 , -0.705708 , 0
-0.70523 , -0.71784 , 0
-0.69303 , -0.729765 , 0
-0.68063 , -0.741479 , 0
-0.668033 , -0.752978 , 0
-0.655243 , -0.76426 , 0
-0.642264 , -0.775321 , 0
-0.629099 , -0.786158 , 0
-0.615752 , -0.796768 , 0
-0.602228 , -0.807148 , 0
-0.58853 , -0.817295 , 0
-0.574663 , -0.827207 , 0
-0.560629 , -0.83688 , 0
-0.546434 , -0.846311 , 0
-0.532082 , -0.855499 , 0
-0.517576 , -0.86444 , 0
-0.502921 , -0.873132 , 0
-0.488121 , -0.881572 , 0
-0.47318 , -0.889759 , 0
-0.458104 , -0.897689 , 0
-0.442895 , -0.905361 , 0
-0.427559 , -0.912772 , 0
-0.412099 , -0.919921 , 0
-0.396522 , -0.926805 , 0
-0.38083 , -0.933422 , 0
-0.365028 , -0.939771 , 0
-0.349122 , -0.945849 , 0
-0.333115 , -0.951656 , 0
-0.317013 , -0.957189 , 0
-0.300819 , -0.962446 , 0
-0.284539 , -0.967427 , 0
-0.268177 , -0.97213 , 0
-0.251738 , -0.976554 , 0
-0.235227 , -0.980697 , 0
-0.218648 , -0.984558 , 0
-0.202006 , -0.988137 , 0
-0.185306 , -0.991431 , 0
-0.168553 , -0.994441 , 0
-0.151752 , -0.997165 , 0
-0.134907 , -0.999603 , 0
-0.118023 , -1.00175 , 0
-0.101105 , -1.00362 , 0
-0.0841587 , -1.00519 , 0
-0.0671879 , -1.00648 , 0
-0.0501978 , -1.00747 , 0
-0.0331933 , -1.00818 , 0
-0.0161792 , -1.0086 , 0
0.000839503 , -1.00873 , 0
0.017858 , -1.00857 , 0
0.0348713 , -1.00812 , 0
0.0518746 , -1.00738 , 0
0.068863 , -1.00635 , 0
0.0858317 , -1.00503 , 0
0.102776 , -1.00343 , 0
0.11969 , -1.00153 , 0
0.13657 , -0.999348 , 0
0.153411 , -0.996879 , 0
0.170208 , -0.994123 , 0
0.186956 , -0.991082 , 0
0.20365 , -0.987756 , 0
0.220286 , -0.984146 , 0
0.236858 , -0.980253 , 0
0.253363 , -0.976079 , 0
0.269794 , -0.971624 , 0
0.286148 , -0.96689 , 0
0.30242 , -0.961878 , 0
0.318605 , -0.95659 , 0
0.334698 , -0.951026 , 0
0.350695 , -0.945189 , 0
0.366591 , -0.93908 , 0
0.382382 , -0.932701 , 0
0.398062 , -0.926054 , 0
0.413628 , -0.91914 , 0
0.429075 , -0.911961 , 0
0.444399 , -0.90452 , 0
0.459594 , -0.896819 , 0
0.474658 , -0.888859 , 0
0.489584 , -0.880644 , 0
0.504369 , -0.872174 , 0
0.51901 , -0.863453 , 0
0.5335 , -0.854484 , 0
0.547837 , -0.845268 , 0
0.562015 , -0.835808 , 0
0.576032 , -0.826107 , 0
0.589882 , -0.816168 , 0
0.603562 , -0.805993 , 0
0.617068 , -0.795586 , 0
0.630396 , -0.784949 , 0
0.643542 , -0.774085 , 0
0.656501 , -0.762997 , 0
0.669271 , -0.75169 , 0
0.681848 , -0.740164 , 0
0.694227 , -0.728425 , 0
0.706406 , -0.716475 , 0
0.71838 , -0.704318 , 0
0.730146 , -0.691957 , 0
0.741701 , -0.679395 , 0
0.753041 , -0.666637 , 0
0.764163 , -0.653686 , 0
0.775064 , -0.640545 , 0
0.785739 , -0.627218 , 0
0.796187 , -0.61371 , 0
0.806404 , -0.600024 , 0
0.816387 , -0.586163 , 0
0.826133 , -0.572132 , 0
0.835639 , -0.557935 , 0
0.844902 , -0.543576 , 0
0.85392 , -0.529059 , 0
0.862689 , -0.514389 , 0
0.871208 , -0.499568 , 0
0.879472 , -0.484603 , 0
0.887481 , -0.469496 , 0
0.895232 , -0.454252 , 0
0.902722 , -0.438876 , 0
0.909948 , -0.423373 , 0
0.91691 , -0.407745 , 0
0.923604 , -0.391999 , 0
0.930028 , -0.376139 , 0
0.936181 , -0.360169 , 0
0.942061 , -0.344093 , 0
0.947665 , -0.327917 , 0
0.952993 , -0.311646 , 0
0.958042 , -0.295283 , 0
0.96281 , -0.278833 , 0
0.967297 , -0.262302 , 0
0.971501 , -0.245695 , 0
0.97542 , -0.229015 , 0
0.979053 , -0.212269 , 0
0.9824 , -0.19546 , 0
0.985458 , -0.178593 , 0
0.988227 , -0.161675 , 0
0.990706 , -0.144709 , 0
0.992895 , -0.1277 , 0
0.994791 , -0.110654 , 0
0.996395 , -0.0935753 , 0
0.997707 , -0.0764691 , 0
0.998724 , -0.0593405 , 0
0.999448 , -0.0421944 , 0
0.999878 , -0.0250359 , 0
1.00001 , -0.00787001 , 0
0.999853 , 0.0092982 , 0
0.999399 , 0.0264637 , 0
0.99865 , 0.0436213 , 0
0.997606 , 0.0607661 , 0
0.996268 , 0.077893 , 0
0.994635 , 0.0949968 , 0
0.992709 , 0.112073 , 0
0.990489 , 0.129115 , 0
0.987976 , 0.14612 , 0
0.985171 , 0.163081 , 0
0.982075 , 0.179994 , 0
0.978687 , 0.196854 , 0
0.97501 , 0.213655 , 0
0.971044 , 0.230393 , 0
0.96679 , 0.247063 , 0
0.962249 , 0.263659 , 0
0.957422 , 0.280178 , 0
0.952312 , 0.296613 , 0
0.946918 , 0.31296 , 0
0.941243 , 0.329213 , 0
0.935289 , 0.34537 , 0
0.929056 , 0.361423 , 0
0.922547 , 0.377369 , 0
0.915763 , 0.393202 , 0
0.908707 , 0.408919 , 0
0.90138 , 0.424514 , 0
0.893785 , 0.439982 , 0
0.885923 , 0.455319 , 0
0.877796 , 0.47052 , 0
0.869408 , 0.485581 , 0
0.860761 , 0.500497 , 0
0.851856 , 0.515264 , 0
0.842698 , 0.529877 , 0
0.833287 , 0.544331 , 0
0.823627 , 0.558623 , 0
0.813721 , 0.572747 , 0
0.803572 , 0.586701 , 0
0.793182 , 0.600478 , 0
0.782555 , 0.614077 , 0
0.771693 , 0.627491 , 0
0.7606 , 0.640717 , 0
0.74928 , 0.653751 , 0
0.737735 , 0.66659 , 0
0.725968 , 0.679228 , 0
0.713984 , 0.691663 , 0
0.701786 , 0.70389 , 0
0.689377 , 0.715906 , 0
0.676761 , 0.727707 , 0
0.663942 , 0.73929 , 0
0.650923 , 0.75065 , 0
0.637709 , 0.761785 , 0
0.624303 , 0.772691 , 0
0.61071 , 0.783365 , 0
0.596933 , 0.793803 , 0
0.582976 , 0.804002 , 0
0.568844 , 0.813959 , 0
0.554541 , 0.823672 , 0
0.54007 , 0.833136 , 0
0.525437 , 0.84235 , 0
0.510646 , 0.85131 , 0
0.495701 , 0.860013 , 0
0.480607 , 0.868458 , 0
0.465368 , 0.87664 , 0
0.449988 , 0.884559 , 0
0.434473 , 0.89221 , 0
0.418827 , 0.899593 , 0
0.403055 , 0.906704 , 0
0.387161 , 0.913542 , 0
0.37115 , 0.920104 , 0
0.355027 , 0.926388 , 0
0.338797 , 0.932393 , 0
0.322465 , 0.938117 , 0
0.306035 , 0.943557 , 0
0.289513 , 0.948712 , 0
0.272904 , 0.953581 , 0
0.256212 , 0.958161 , 0
0.239442 , 0.962453 , 0
0.222601 , 0.966453 , 0
0.205692 , 0.970162 , 0
0.188721 , 0.973577 , 0
0.171693 , 0.976699 , 0
0.154613 , 0.979525 , 0
0.137486 , 0.982055 , 0
0.120318 , 0.984288 , 0
0.103113 , 0.986224 , 0
0.0858777 , 0.987862 , 0
0.068616 , 0.989201 , 0
0.0513335 , 0.990241 , 0
0.0340356 , 0.990981 , 0
0.0167273 , 0.991422 , 0
-0.000586008 , 0.991564 , 0
-0.0178991 , 0.991406 , 0
-0.0352069 , 0.990948 , 0
-0.052504 , 0.99019 , 0
-0.0697852 , 0.989133 , 0
-0.0870453 , 0.987777 , 0
-0.104279 , 0.986123 , 0
-0.121481 , 0.98417 , 0
-0.138647 , 0.98192 , 0
-0.155771 , 0.979374 , 0
-0.172847 , 0.976531 , 0
-0.189872 , 0.973393 , 0
-0.206839 , 0.969961 , 0
-0.223743 , 0.966237 , 0
-0.24058 , 0.96222 , 0
-0.257344 , 0.957912 , 0
-0.274031 , 0.953316 , 0
-0.290635 , 0.948431 , 0
-0.307151 , 0.94326 , 0
-0.323574 , 0.937805 , 0
-0.3399 , 0.932066 , 0
-0.356123 , 0.926046 , 0
-0.372238 , 0.919746 , 0
-0.388242 , 0.913169 , 0
-0.404128 , 0.906317 , 0
-0.419892 , 0.899191 , 0
-0.43553 , 0.891794 , 0
-0.451036 , 0.884129 , 0
-0.466407 , 0.876196 , 0
-0.481636 , 0.868 , 0
-0.496721 , 0.859542 , 0
-0.511656 , 0.850826 , 0
-0.526437 , 0.841853 , 0
-0.54106 , 0.832626 , 0
-0.55552 , 0.823149 , 0
-0.569812 , 0.813424 , 0
-0.583933 , 0.803455 , 0
-0.597879 , 0.793244 , 0
-0.611645 , 0.782794 , 0
-0.625226 , 0.772109 , 0
-0.63862 , 0.761192 , 0
-0.651822 , 0.750046 , 0
-0.664829 , 0.738676 , 0
-0.677635 , 0.727083 , 0
-0.690239 , 0.715272 , 0
-0.702635 , 0.703246 , 0
-0.71482 , 0.691009 , 0
-0.726791 , 0.678566 , 0
-0.738544 , 0.665918 , 0
-0.750076 , 0.653072 , 0
-0.761383 , 0.640029 , 0
-0.772462 , 0.626795 , 0
-0.78331 , 0.613373 , 0
-0.793923 , 0.599768 , 0
-0.804299 , 0.585983 , 0
-0.814434 , 0.572023 , 0
-0.824326 , 0.557892 , 0
-0.833971 , 0.543594 , 0
-0.843368 , 0.529134 , 0
-0.852512 , 0.514515 , 0
-0.861402 , 0.499744 , 0
-0.870035 , 0.484823 , 0
-0.878409 , 0.469757 , 0
-0.88652 , 0.454552 , 0
-0.894367 , 0.439211 , 0
-0.901948 , 0.423739 , 0
-0.909261 , 0.408141 , 0
-0.916302 , 0.392421 , 0
-0.923071 , 0.376585 , 0
-0.929565 , 0.360636 , 0
-0.935783 , 0.344581 , 0
-0.941723 , 0.328423 , 0
-0.947383 , 0.312167 , 0
-0.952762 , 0.295819 , 0
-0.957858 , 0.279383 , 0
-0.96267 , 0.262864 , 0
-0.967196 , 0.246267 , 0
-0.971436 , 0.229597 , 0
-0.975388 , 0.212859 , 0
-0.979051 , 0.196058 , 0
-0.982424 , 0.179199 , 0
-0.985506 , 0.162287 , 0
-0.988297 , 0.145327 , 0
-0.990795 , 0.128324 , 0
-0.993001 , 0.111283 , 0
-0.994914 , 0.0942088 , 0
-0.996532 , 0.0771071 , 0
-0.997857 , 0.0599827 , 0
-0.998887 , 0.0428406 , 0
-0.999623 , 0.0256858 , 0
-1.00006 , 0.0085235 , 0
-1.00021 , -0.00864133 , 0
-1.00006 , -0.0258036 , 0
-0.999619 , -0.0429583 , 0
-0.998882 , -0.0601004 , 0
-0.997852 , -0.0772247 , 0
-0.996528 , -0.0943264 , 0
-0.994911 , -0.1114 , 0
-0.993003 , -0.128442 , 0
-0.990802 , -0.145445 , 0
-0.988311 , -0.162406 , 0
-0.98553 , -0.179319 , 0
-0.98246 , -0.19618 , 0
-0.979102 , -0.212983 , 0
-0.975457 , -0.229724 , 0
-0.971527 , -0.246397 , 0
-0.967312 , -0.262999 , 0
-0.962814 , -0.279523 , 0
-0.958034 , -0.295966 , 0
-0.952975 , -0.312322 , 0
-0.947637 , -0.328587 , 0
-0.942022 , -0.344755 , 0
-0.936133 , -0.360824 , 0
-0.92997 , -0.376787 , 0
-0.923535 , -0.39264 , 0
-0.916832 , -0.408378 , 0
-0.909861 , -0.423998 , 0
-0.902625 , -0.439494 , 0
-0.895126 , -0.454862 , 0
-0.887367 , -0.470097 , 0
-0.879349 , -0.485196 , 0
-0.871075 , -0.500153 , 0
-0.862549 , -0.514965 , 0
-0.853771 , -0.529628 , 0
-0.844745 , -0.544136 , 0
-0.835474 , -0.558487 , 0
-0.825961 , -0.572675 , 0
-0.816207 , -0.586697 , 0
-0.806217 , -0.600549 , 0
-0.795993 , -0.614226 , 0
-0.785538 , -0.627726 , 0
-0.774855 , -0.641043 , 0
-0.763948 , -0.654175 , 0
-0.75282 , -0.667117 , 0
-0.741473 , -0.679866 , 0
-0.729912 , -0.692419 , 0
-0.71814 , -0.70477 , 0
-0.70616 , -0.716918 , 0
-0.693975 , -0.728859 , 0
-0.68159 , -0.740589 , 0
-0.669008 , -0.752105 , 0
-0.656233 , -0.763403 , 0
-0.643268 , -0.774481 , 0
-0.630118 , -0.785336 , 0
-0.616785 , -0.795963 , 0
-0.603274 , -0.806361 , 0
-0.58959 , -0.816526 , 0
-0.575735 , -0.826456 , 0
-0.561714 , -0.836147 , 0
-0.547531 , -0.845597 , 0
-0.533191 , -0.854804 , 0
-0.518696 , -0.863764 , 0
-0.504053 , -0.872475 , 0
-0.489264 , -0.880935 , 0
-0.474334 , -0.889141 , 0
-0.459267 , -0.897091 , 0
-0.444069 , -0.904782 , 0
-0.428742 , -0.912214 , 0
-0.413292 , -0.919383 , 0
-0.397723 , -0.926287 , 0
-0.38204 , -0.932924 , 0
-0.366247 , -0.939294 , 0
-0.350348 , -0.945393 , 0
-0.334349 , -0.95122 , 0
-0.318254 , -0.956774 , 0
-0.302067 , -0.962053 , 0
-0.285793 , -0.967055 , 0
-0.269438 , -0.97178 , 0
-0.253004 , -0.976225 , 0
-0.236498 , -0.980389 , 0
-0.219924 , -0.984272 , 0
-0.203287 , -0.987872 , 0
-0.186592 , -0.991189 , 0
-0.169843 , -0.99422 , 0
-0.153045 , -0.996966 , 0
-0.136203 , -0.999426 , 0
-0.119322 , -1.0016 , 0
-0.102407 , -1.00348 , 0
-0.0854624 , -1.00508 , 0
-0.0684933 , -1.00639 , 0
-0.0515045 , -1.00741 , 0
-0.0345009 , -1.00814 , 0
-0.0174874 , -1.00858 , 0
-0.000468851 , -1.00873 , 0
0.0165498 , -1.00859 , 0
0.0335637 , -1.00816 , 0
0.050568 , -1.00745 , 0
0.0675577 , -1.00644 , 0
0.0845281 , -1.00514 , 0
0.101474 , -1.00356 , 0
0.118391 , -1.00169 , 0
0.135274 , -0.999526 , 0
0.152118 , -0.997078 , 0
0.168918 , -0.994344 , 0
0.18567 , -0.991325 , 0
0.202369 , -0.988021 , 0
0.219009 , -0.984433 , 0
0.235587 , -0.980562 , 0
0.252096 , -0.976409 , 0
0.268534 , -0.971975 , 0
0.284894 , -0.967263 , 0
0.301172 , -0.962272 , 0
0.317364 , -0.957005 , 0
0.333464 , -0.951462 , 0
0.349469 , -0.945646 , 0
0.365373 , -0.939558 , 0
0.381172 , -0.933199 , 0
0.396861 , -0.926572 , 0
0.412436 , -0.919679 , 0
0.427892 , -0.912521 , 0
0.443225 , -0.9051 , 0
0.458431 , -0.897418 , 0
0.473504 , -0.889478 , 0
0.488442 , -0.881282 , 0
0.503238 , -0.872832 , 0
0.517889 , -0.86413 , 0
0.532391 , -0.855179 , 0
0.54674 , -0.845982 , 0
0.560931 , -0.836541 , 0
0.57496 , -0.826859 , 0
0.588823 , -0.816938 , 0
0.602517 , -0.806781 , 0
0.616036 , -0.796391 , 0
0.629378 , -0.785771 , 0
0.642538 , -0.774925 , 0
0.655512 , -0.763854 , 0
0.668296 , -0.752563 , 0
0.680888 , -0.741054 , 0
0.693283 , -0.729331 , 0
0.705477 , -0.717397 , 0
0.717467 , -0.705256 , 0
0.729249 , -0.69291 , 0
0.74082 , -0.680364 , 0
